Scientific_Name,Common_Name,Common_Name2,Species_Code,Order,Audio_URL,Image_URL,Link_URL,us
Pooecetes gramineus,Vesper sparrow,Vesper sparrow,vesspa,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/523025.mp3,s3.amazonaws.com/com-aab-media/photo/75225221-1280px.jpg,https://www.allaboutbirds.org/guide/Vesper_sparrow,1
Amazilia violiceps,Violet-crowned hummingbird,Violet-crowned hummingbird,vichum,Caprimulgiformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/Hummingbird_Violet-Crowned5.jpg?itok=GTLQn43b,https://www.hbw.com/species/violet-crowned-hummingbird-amazilia-violiceps#Taxonomy,1
Tachycineta thalassina,Violet-green swallow,Violet-green swallow,vigswa,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/522684.mp3,s3.amazonaws.com/com-aab-media/photo/75224091-1280px.jpg,https://www.allaboutbirds.org/guide/Violet-green_swallow,1
Rallus limicola,Virginia rail,Virginia rail,virrai,Gruiformes,https://s3.amazonaws.com/com-aab-media/sound/522096.mp3,s3.amazonaws.com/com-aab-media/photo/75225191-1280px.jpg,https://www.allaboutbirds.org/guide/Virginia_rail,1
Oreothlypis virginiae,Virginias warbler,Virginia's warbler,virwar,Passeriformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/Vermivora_virginiae_2JH.jpg?itok=-Liu8axy,https://www.hbw.com/species/virginias-warbler-leiothlypis-virginiae#Taxonomy,1
Diomedea exulans,Wandering albatross,Wandering albatross,wanalb,Procellariiformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/img_0617_wanderin_albatross.jpg?itok=kf_zywmP,https://www.hbw.com/species/wandering-albatross-diomedea-exulans#Taxonomy,1
Tringa incana,Wandering tattler,Wandering tattler,wantat1,Charadriiformes,https://s3.amazonaws.com/com-aab-media/sound/522148.mp3,s3.amazonaws.com/com-aab-media/photo/75236231-1280px.jpg,https://www.allaboutbirds.org/guide/Wandering_tattler,1
Vireo gilvus,Warbling vireo,Warbling vireo,warvir,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/522630.mp3,s3.amazonaws.com/com-aab-media/photo/75222441-1280px.jpg,https://www.allaboutbirds.org/guide/Warbling_vireo,1
Ardenna pacifica,Wedge-tailed shearwater,Wedge-tailed shearwater,wetshe,Procellariiformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/_M4A3135.jpg?itok=ocKxBU2K,https://www.hbw.com/species/wedge-tailed-shearwater-ardenna-pacifica#Taxonomy,1
Sialia mexicana,Western bluebird,Western bluebird,wesblu,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/522784.mp3,s3.amazonaws.com/com-aab-media/photo/75236561-1280px.jpg,https://www.allaboutbirds.org/guide/Western_bluebird,1
Aechmophorus occidentalis,Western grebe,Western grebe,wesgre,Podicipediformes,https://s3.amazonaws.com/com-aab-media/sound/521969.mp3,s3.amazonaws.com/com-aab-media/photo/75225081-1280px.jpg,https://www.allaboutbirds.org/guide/Western_grebe,1
Larus occidentalis,Western gull,Western gull,wesgul,Charadriiformes,https://s3.amazonaws.com/com-aab-media/sound/522266.mp3,s3.amazonaws.com/com-aab-media/photo/75225001-1280px.jpg,https://www.allaboutbirds.org/guide/Western_gull,1
Tyrannus verticalis,Western kingbird,Western kingbird,weskin,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/522592.mp3,s3.amazonaws.com/com-aab-media/photo/75224911-1280px.jpg,https://www.allaboutbirds.org/guide/Western_kingbird,1
Sturnella neglecta,Western meadowlark,Western meadowlark,wesmea,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/523126.mp3,s3.amazonaws.com/com-aab-media/photo/75224621-1280px.jpg,https://www.allaboutbirds.org/guide/Western_meadowlark,1
Calidris mauri,Western sandpiper,Western sandpiper,wessan,Charadriiformes,https://s3.amazonaws.com/com-aab-media/sound/522204.mp3,s3.amazonaws.com/com-aab-media/photo/75224521-1280px.jpg,https://www.allaboutbirds.org/guide/Western_sandpiper,1
Spindalis zena,Western spindalis,Western spindalis,wesspi,Passeriformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/western_spindalis_bahamas.jpg?itok=J4XvF888,https://www.hbw.com/species/western-spindalis-spindalis-zena#Taxonomy,1
Piranga ludoviciana,Western tanager,Western tanager,westan,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/523095.mp3,s3.amazonaws.com/com-aab-media/photo/75224491-1280px.jpg,https://www.allaboutbirds.org/guide/Western_tanager,1
Numenius phaeopus,Whimbrel,Whimbrel,whimbr,Charadriiformes,https://s3.amazonaws.com/com-aab-media/sound/522158.mp3,s3.amazonaws.com/com-aab-media/photo/75223741-1280px.jpg,https://www.allaboutbirds.org/guide/Whimbrel,1
Aethia pygmaea,Whiskered auklet,Whiskered auklet,whiauk,Charadriiformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/Whiskered_Auklet_Plymalka_Aethia_pygmaea.jpg?itok=ypb3kc8i,https://www.hbw.com/species/whiskered-auklet-aethia-pygmaea#Taxonomy,1
Chlidonias hybrida,Whiskered tern,Whiskered tern,whiter2,Charadriiformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/img_1017_0.jpg?itok=H0IcPfd5,https://www.hbw.com/species/whiskered-tern-chlidonias-hybrida#Taxonomy,1
Gygis alba,White tern,White tern,whiter,Charadriiformes,no audio,//upload.wikimedia.org/wikipedia/commons/thumb/c/c6/Gygis_alba_01.jpg/220px-Gygis_alba_01.jpg,https://en.wikipedia.org/wiki/White_tern,1
Motacilla alba,White wagtail,White wagtail,whiwag,Passeriformes,no audio,//upload.wikimedia.org/wikipedia/commons/thumb/9/97/White_wagtail_female_first_summer.jpg/220px-White_wagtail_female_first_summer.jpg,https://en.wikipedia.org/wiki/White_wagtail,1
Sitta carolinensis,White-breasted nuthatch,White-breasted nuthatch,whbnut,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/522724.mp3,s3.amazonaws.com/com-aab-media/photo/75224391-1280px.jpg,https://www.allaboutbirds.org/guide/White-breasted_nuthatch,1
Thalassarche cauta,White-capped albatross,White-capped albatross,whcalb1,Procellariiformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/f2030003g.jpg?itok=dD3NADY0,https://www.hbw.com/species/white-capped-albatross-thalassarche-steadi#Taxonomy,1
Anas bahamensis,White-cheeked Pintail,White-cheeked pintail,whcpin,Anseriformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/patillo3.jpg?itok=J1BfxODH,https://www.hbw.com/species/white-cheeked-pintail-anas-bahamensis#Taxonomy,1
Procellaria aequinoctialis,White-chinned petrel,White-chinned petrel,whcpet1,Procellariiformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/_Z1D7812a.jpg?itok=Io0EXnUG,https://www.hbw.com/species/white-chinned-petrel-procellaria-aequinoctialis#Taxonomy,1
Sporophila torqueola,White-collared seedeater,White-collared seedeater,whcsee,Passeriformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/Variable_seedeater_M_-_Bont_dikbekje_M.jpg?itok=qkMcgVHf,https://www.hbw.com/species/white-collared-seedeater-sporophila-morelleti#Taxonomy,1
Streptoprocne zonaris,White-collared swift,White-collared swift,whcswi,Caprimulgiformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/white-collared-swift_knut-eisermann.jpg?itok=zxBgwqj8,https://www.hbw.com/species/white-collared-swift-streptoprocne-zonaris#Taxonomy,1
Elaenia albiceps,White-crested elaenia,White-crested elaenia,whcela1,Passeriformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/fio-fio_25_dec.jpg?itok=EQ1SxMCg,https://www.hbw.com/species/white-crested-elaenia-elaenia-albiceps#Taxonomy,1
Patagioenas leucocephala,White-crowned pigeon,White-crowned pigeon,whcpig2,Columbiformes,https://s3.amazonaws.com/com-aab-media/sound/522310.mp3,s3.amazonaws.com/com-aab-media/photo/76805791-1280px.jpg,https://www.allaboutbirds.org/guide/White-crowned_pigeon,1
Zonotrichia leucophrys,White-crowned sparrow,White-crowned sparrow,whcspa,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/523076.mp3,s3.amazonaws.com/com-aab-media/photo/75224161-1280px.jpg,https://www.allaboutbirds.org/guide/White-crowned_sparrow,1
Hylocharis leucotis,White-eared hummingbird,White-eared hummingbird,whehum,Caprimulgiformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/Eisermann_Hylocharis_leucotis.jpg?itok=6Hz3Z7Y1,https://www.hbw.com/species/white-eared-hummingbird-basilinna-leucotis#Taxonomy,1
Vireo griseus,White-eyed vireo,White-eyed vireo,whevir,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/522609.mp3,s3.amazonaws.com/com-aab-media/photo/75237511-1280px.jpg,https://www.allaboutbirds.org/guide/White-eyed_vireo,1
Plegadis chihi,White-faced ibis,White-faced ibis,whfibi,Pelecaniformes,https://s3.amazonaws.com/com-aab-media/sound/522046.mp3,s3.amazonaws.com/com-aab-media/photo/75224021-1280px.jpg,https://www.allaboutbirds.org/guide/White-faced_ibis,1
Picoides albolarvatus,White-headed woodpecker,White-headed woodpecker,whhwoo,Piciformes,https://s3.amazonaws.com/com-aab-media/sound/522486.mp3,s3.amazonaws.com/com-aab-media/photo/75223911-1280px.jpg,https://www.allaboutbirds.org/guide/White-headed_woodpecker,1
Pterodroma cervicalis,White-necked petrel,White-necked petrel,whnpet,Procellariiformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/_c9i8596-01.jpg?itok=z43P7Oop,https://www.hbw.com/species/white-necked-petrel-pterodroma-cervicalis#Taxonomy,1
Calidris fuscicollis,White-rumped sandpiper,White-rumped sandpiper,whrsan,Charadriiformes,https://s3.amazonaws.com/com-aab-media/sound/522197.mp3,s3.amazonaws.com/com-aab-media/photo/75222611-1280px.jpg,https://www.allaboutbirds.org/guide/White-rumped_sandpiper,1
Copsychus malabaricus,White-rumped shama,White-rumped shama,whrsha,Passeriformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/dsc_5470rs.jpg?itok=tE8PcRmo,https://www.hbw.com/species/white-rumped-shama-kittacincla-malabarica#Taxonomy,1
Haliaeetus albicilla,White-tailed eagle,White-tailed eagle,whteag,Accipitriformes,no audio,//upload.wikimedia.org/wikipedia/commons/thumb/d/d1/Haliaeetus_albicilla_-captive-8a.jpg/220px-Haliaeetus_albicilla_-captive-8a.jpg,https://en.wikipedia.org/wiki/White-tailed_eagle,1
Geranoaetus albicaudatus,White-tailed hawk,White-tailed hawk,whthaw,Accipitriformes,https://s3.amazonaws.com/com-aab-media/sound/522073.mp3,s3.amazonaws.com/com-aab-media/photo/75222461-1280px.jpg,https://www.allaboutbirds.org/guide/White-tailed_hawk,1
Elanus leucurus,White-tailed kite,White-tailed kite,whtkit,Accipitriformes,https://s3.amazonaws.com/com-aab-media/sound/522056.mp3,s3.amazonaws.com/com-aab-media/photo/75221091-1280px.jpg,https://www.allaboutbirds.org/guide/White-tailed_kite,1
Lagopus leucura,White-tailed ptarmigan,White-tailed ptarmigan,whtpta1,Galliformes,https://s3.amazonaws.com/com-aab-media/sound/521933.mp3,s3.amazonaws.com/com-aab-media/photo/75223921-1280px.jpg,https://www.allaboutbirds.org/guide/White-tailed_ptarmigan,1
Phaethon lepturus,White-tailed tropicbird,White-tailed tropicbird,whttro,Phaethontiformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/702_20170923_6_1000.jpg?itok=uRf7fhvu,https://www.hbw.com/species/white-tailed-tropicbird-phaethon-lepturus#Taxonomy,1
Hirundapus caudacutus,White-throated needletail,White-throated needletail,whtnee,Caprimulgiformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/IMG_9264.jpg?itok=-IJtQ6H2,https://www.hbw.com/species/white-throated-needletail-hirundapus-caudacutus#Taxonomy,1
Zonotrichia albicollis,White-throated sparrow,White-throated sparrow,whtspa,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/523072.mp3,s3.amazonaws.com/com-aab-media/photo/75222401-1280px.jpg,https://www.allaboutbirds.org/guide/White-throated_sparrow,1
Aeronautes saxatalis,White-throated swift,White-throated swift,whtswi,Caprimulgiformes,https://s3.amazonaws.com/com-aab-media/sound/522401.mp3,s3.amazonaws.com/com-aab-media/photo/75240041-1280px.jpg,https://www.allaboutbirds.org/guide/White-throated_swift,1
Turdus assimilis,White-throated thrush,White-throated thrush,whtrob1,Passeriformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/whitethroatedthrush_bust_montv_cr_2_2_17_a_am8i4260.jpg?itok=imMupefv,https://www.hbw.com/species/white-throated-thrush-turdus-assimilis#Taxonomy,1
Leptotila verreauxi,White-tipped dove,White-tipped dove,whtdov,Columbiformes,https://s3.amazonaws.com/com-aab-media/sound/522325.mp3,s3.amazonaws.com/com-aab-media/photo/75229071-1280px.jpg,https://www.allaboutbirds.org/guide/White-tipped_dove,1
Zenaida asiatica,White-winged dove,White-winged dove,whwdov,Columbiformes,https://s3.amazonaws.com/com-aab-media/sound/522326.mp3,s3.amazonaws.com/com-aab-media/photo/75222331-1280px.jpg,https://www.allaboutbirds.org/guide/White-winged_dove,1
Brotogeris versicolurus,White-winged parakeet,White-winged parakeet,whwpar,Psittaciformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/_s6a2913.jpg?itok=cgY4pBGO,https://www.hbw.com/species/white-winged-parakeet-brotogeris-versicolurus#Taxonomy,1
Melanitta fusca,White-winged Scoter,White-winged scoter,whwsco,Anseriformes,https://s3.amazonaws.com/com-aab-media/sound/521885.mp3,s3.amazonaws.com/com-aab-media/photo/75222281-1280px.jpg,https://www.allaboutbirds.org/guide/White-winged_Scoter,1
Chlidonias leucopterus,White-winged tern,White-winged tern,whwter,Charadriiformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/vitvingad_tarna__chlidonias_leucopterus_poland_june_9_2007_2_1280.jpg?itok=taytlVq5,https://www.hbw.com/species/white-winged-tern-chlidonias-leucopterus#Taxonomy,1
Cygnus cygnus,Whooper Swan,Whooper swan,whoswa,Anseriformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/whooper_swan.jpg?itok=s7gME1NM,https://www.hbw.com/species/whooper-swan-cygnus-cygnus#Taxonomy,1
Grus americana,Whooping crane,Whooping crane,whocra,Gruiformes,https://s3.amazonaws.com/com-aab-media/sound/522116.mp3,s3.amazonaws.com/com-aab-media/photo/75222901-1280px.jpg,https://www.allaboutbirds.org/guide/Whooping_crane,1
Meleagris gallopavo,Wild turkey,Wild turkey,wiltur,Galliformes,https://s3.amazonaws.com/com-aab-media/sound/521942.mp3,s3.amazonaws.com/com-aab-media/photo/75221611-1280px.jpg,https://www.allaboutbirds.org/guide/Wild_turkey,1
Tringa semipalmata,Willet,Willet,willet1,Charadriiformes,https://s3.amazonaws.com/com-aab-media/sound/522152.mp3,s3.amazonaws.com/com-aab-media/photo/75222151-1280px.jpg,https://www.allaboutbirds.org/guide/Willet,1
Sphyrapicus thyroideus,Williamsons sapsucker,Williamson's sapsucker,wilsap,Piciformes,https://s3.amazonaws.com/com-aab-media/sound/522456.mp3,s3.amazonaws.com/com-aab-media/photo/75221991-1280px.jpg,https://www.allaboutbirds.org/guide/Williamsons_sapsucker,1
Empidonax traillii,Willow flycatcher,Willow flycatcher,wilfly,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/522543.mp3,s3.amazonaws.com/com-aab-media/photo/75222251-1280px.jpg,https://www.allaboutbirds.org/guide/Willow_flycatcher,1
Lagopus lagopus,Willow ptarmigan,Willow ptarmigan,wilpta,Galliformes,https://s3.amazonaws.com/com-aab-media/sound/521929.mp3,s3.amazonaws.com/com-aab-media/photo/75236751-1280px.jpg,https://www.allaboutbirds.org/guide/Willow_ptarmigan,1
Phylloscopus trochilus,Willow warbler,Willow warbler,wlwwar,Passeriformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/b21a4695-2.jpg?itok=mTT_BwhJ,https://www.hbw.com/species/willow-warbler-phylloscopus-trochilus#Taxonomy,1
Phalaropus tricolor,Wilsons phalarope,Wilson's phalarope,wilpha,Charadriiformes,https://s3.amazonaws.com/com-aab-media/sound/522213.mp3,s3.amazonaws.com/com-aab-media/photo/75222111-1280px.jpg,https://www.allaboutbirds.org/guide/Wilsons_phalarope,1
Charadrius wilsonia,Wilsons plover,Wilson's plover,wilplo,Charadriiformes,https://s3.amazonaws.com/com-aab-media/sound/522133.mp3,s3.amazonaws.com/com-aab-media/photo/75222041-1280px.jpg,https://www.allaboutbirds.org/guide/Wilsons_plover,1
Gallinago delicata,Wilsons snipe,Wilson's snipe,wilsni1,Charadriiformes,https://s3.amazonaws.com/com-aab-media/sound/522209.mp3,s3.amazonaws.com/com-aab-media/photo/75221831-1280px.jpg,https://www.allaboutbirds.org/guide/Wilsons_snipe,1
Cardellina pusilla,Wilsons warbler,Wilson's warbler,wlswar,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/522971.mp3,s3.amazonaws.com/com-aab-media/photo/75221021-1280px.jpg,https://www.allaboutbirds.org/guide/Wilsons_warbler,1
Troglodytes hiemalis,Winter wren,Winter wren,winwre3,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/522741.mp3,s3.amazonaws.com/com-aab-media/photo/75221121-1280px.jpg,https://www.allaboutbirds.org/guide/Winter_wren,1
Aix sponsa,Wood Duck,Wood duck,wooduc,Anseriformes,https://s3.amazonaws.com/com-aab-media/sound/521840.mp3,s3.amazonaws.com/com-aab-media/photo/75220691-1280px.jpg,https://www.allaboutbirds.org/guide/Wood_Duck,1
Tringa glareola,Wood sandpiper,Wood sandpiper,woosan,Charadriiformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/ar7q6611_glar.jpg?itok=ahIbQe2B,https://www.hbw.com/species/wood-sandpiper-tringa-glareola#Taxonomy,1
Mycteria americana,Wood stork,Wood stork,woosto,Ciconiiformes,https://s3.amazonaws.com/com-aab-media/sound/522002.mp3,s3.amazonaws.com/com-aab-media/photo/75220531-1280px.jpg,https://www.allaboutbirds.org/guide/Wood_stork,1
Hylocichla mustelina,Wood thrush,Wood thrush,woothr,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/522799.mp3,s3.amazonaws.com/com-aab-media/photo/75220381-1280px.jpg,https://www.allaboutbirds.org/guide/Wood_thrush,1
Phylloscopus sibilatrix,Wood warbler,Wood warbler,woowar,Passeriformes,no audio,//upload.wikimedia.org/wikipedia/commons/thumb/e/e0/Flickr_-_Rainbirder_-_Wood_Warbler_%28Phylloscopus_sibilatrix%29.jpg/260px-Flickr_-_Rainbirder_-_Wood_Warbler_%28Phylloscopus_sibilatrix%29.jpg,https://en.wikipedia.org/wiki/Wood_warbler,1
Helmitheros vermivorum,Worm-eating warbler,Worm-eating warbler,woewar1,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/522863.mp3,s3.amazonaws.com/com-aab-media/photo/75220911-1280px.jpg,https://www.allaboutbirds.org/guide/Worm-eating_warbler,1
Spizella wortheni,Worthens sparrow,Worthen's sparrow,worspa,Passeriformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/WOSPa.jpg?itok=ZzZjifCb,https://www.hbw.com/species/worthens-sparrow-spizella-wortheni#Taxonomy,1
Chamaea fasciata,Wrentit,Wrentit,wrenti,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/522775.mp3,s3.amazonaws.com/com-aab-media/photo/75220141-1280px.jpg,https://www.allaboutbirds.org/guide/Wrentit,1
Hylocharis xantusii,Xantuss hummingbird,Xantus's hummingbird,xanhum,Caprimulgiformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/xantuss_hummingbird.jpg?itok=9Qrlt_ZJ,https://www.hbw.com/species/xantuss-hummingbird-basilinna-xantusii#Taxonomy,1
Ixobrychus sinensis,Yellow bittern,Yellow bittern,yelbit,Pelecaniformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/1-030-1.jpg?itok=nX-Jc6qO,https://www.hbw.com/species/yellow-bittern-ixobrychus-sinensis#Taxonomy,1
Coturnicops noveboracensis,Yellow rail,Yellow rail,yelrai,Gruiformes,https://s3.amazonaws.com/com-aab-media/sound/522087.mp3,s3.amazonaws.com/com-aab-media/photo/75222861-1280px.jpg,https://www.allaboutbirds.org/guide/Yellow_rail,1
Empidonax flaviventris,Yellow-bellied flycatcher,Yellow-bellied flycatcher,yebfly,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/522537.mp3,s3.amazonaws.com/com-aab-media/photo/75224921-1280px.jpg,https://www.allaboutbirds.org/guide/Yellow-bellied_flycatcher,1
